id,order_id,user_id,inventory_item_id,sale_price,status,created_at_order_items,returned_at,shipped_at,delivered_at,first_name,last_name,email,age,city,state,country,zip,latitude,longitude,gender,created_at_users,traffic_source
5613,236807,1037,13306,44.400001525878906,Complete,2021-01-10 19:48:36 UTC,,2021-01-12,2021-01-17,Jerry,Clarke,adamsdebra@gmail.com,71,Mesa,Arizona,USA,85212,43.36016791371593,-101.65618111072064,Male,2019-10-31 01:14:17 UTC,Search
5612,301651,1037,13305,31.950000762939453,Complete,2020-06-03 23:12:22 UTC,,2020-06-06,2020-06-11,Jerry,Clarke,adamsdebra@gmail.com,71,Mesa,Arizona,USA,85212,43.36016791371593,-101.65618111072064,Male,2019-10-31 01:14:17 UTC,Search
4133,223866,1223,11826,24.989999771118164,Complete,2020-03-02 04:00:46 UTC,,2020-03-05,2020-03-09,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
5106,239358,1223,12799,64.0,Complete,2020-06-03 09:19:10 UTC,,2020-06-05,2020-06-12,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
5628,265463,1223,13321,11.899999618530272,Complete,2020-07-13 22:52:29 UTC,,2020-07-15,2020-07-22,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
6054,243049,1223,13747,53.5,Complete,2021-02-19 21:07:28 UTC,,2021-02-21,2021-02-24,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
1266,58468,1223,8959,25.0,Complete,2020-07-22 09:50:41 UTC,,2020-07-23,2020-08-01,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
6369,288831,1223,14062,19.989999771118164,Complete,2021-06-24 13:58:22 UTC,,2021-06-26,2021-06-30,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
6633,278911,1223,14326,34.0,Complete,2021-09-12 09:08:46 UTC,,2021-09-13,2021-09-21,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
3280,147509,1223,10973,50.650001525878906,Complete,2020-06-18 17:35:01 UTC,,2020-06-24,2020-06-29,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
6858,313012,1223,14551,11.119999885559082,Complete,2021-11-01 12:11:17 UTC,,2021-11-05,2021-11-09,Jonathan,Coffey,lowemegan@freeman.biz,48,Gilbert,Arizona,USA,85234,43.35393260696924,-101.79042423603173,Female,2020-04-15 17:25:10 UTC,Facebook
6345,329604,995,14038,218.82000732421875,Complete,2020-09-26 09:39:47 UTC,,2020-09-29,2020-10-03,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
4076,207348,995,11769,46.0,Complete,2020-04-05 19:34:54 UTC,,2020-04-09,2020-04-14,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
6949,359979,995,14642,30.0,Complete,2021-04-01 00:12:45 UTC,,2021-04-02,2021-04-07,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
5065,281817,995,12758,107.16000366210938,Complete,2020-10-26 20:51:14 UTC,,2020-10-29,2020-11-04,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
6027,321977,995,13720,12.989999771118164,Complete,2020-11-13 23:08:57 UTC,,2020-11-15,2020-11-23,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
1036,49464,995,8729,7.980000019073486,Complete,2020-03-24 05:31:43 UTC,,2020-03-27,2020-03-31,Patrick,Olson,curtiscook@guerrero.biz,78,Maricopa,Arizona,USA,85239,42.94880063180838,-102.04850474764062,Female,2019-06-08 05:42:22 UTC,Search
3319,164072,1379,11012,72.0,Complete,2020-07-18 06:52:54 UTC,,2020-07-21,2020-07-26,Joseph,Lara,rosepaula@hoover-mcmahon.com,22,Lake Havasu City,Arizona,USA,86404,44.564404013637166,-104.30111795810176,Male,2020-01-29 23:24:35 UTC,Facebook
4822,257525,1379,12515,68.0,Complete,2021-05-25 21:40:44 UTC,,2021-05-28,2021-06-01,Joseph,Lara,rosepaula@hoover-mcmahon.com,22,Lake Havasu City,Arizona,USA,86404,44.564404013637166,-104.30111795810176,Male,2020-01-29 23:24:35 UTC,Facebook
1427,110830,1379,9120,58.0,Complete,2020-07-05 04:13:55 UTC,,2020-07-06,2020-07-09,Joseph,Lara,rosepaula@hoover-mcmahon.com,22,Lake Havasu City,Arizona,USA,86404,44.564404013637166,-104.30111795810176,Male,2020-01-29 23:24:35 UTC,Facebook
1,2129,1,138,39.9900016784668,Complete,2016-07-03 01:35:00 UTC,,2016-07-06,2016-07-11,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
6086,311951,1,13779,350.0,Complete,2017-04-14 15:50:27 UTC,,2017-04-16,2017-04-20,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
2374,133430,1,10067,20.989999771118164,Complete,2016-11-09 15:01:52 UTC,,2016-11-10,2016-11-17,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
6392,323898,1,14085,29.950000762939453,Complete,2017-09-08 22:02:07 UTC,,2017-09-10,2017-09-13,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
6391,255663,1,14084,29.950000762939453,Complete,2017-03-04 05:59:48 UTC,,2017-03-07,2017-03-11,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
6646,333894,1,14339,25.0,Complete,2017-02-20 21:49:40 UTC,,2017-02-23,2017-02-28,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
3446,141493,1,11139,25.950000762939453,Complete,2016-06-02 17:07:48 UTC,,2016-06-05,2016-06-09,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
4247,255896,1,11940,12.489999771118164,Complete,2017-04-29 16:29:57 UTC,,2017-05-01,2017-05-07,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
5186,213593,1,12879,38.0,Complete,2017-04-24 23:23:31 UTC,,2017-04-30,2017-05-04,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
5677,299507,1,13370,103.5,Complete,2017-09-08 12:51:16 UTC,,2017-09-10,2017-09-17,Dylan,Smith,wilsonmegan@marsh.com,53,Casa Grande,Arizona,USA,85230,42.79982608203259,-101.72303264203502,Female,2017-01-08 17:12:05 UTC,Search
4592,253976,2177,12285,44.209999084472656,Complete,2016-12-14 07:44:07 UTC,,2016-12-18,2016-12-23,Derrick,Nguyen,rodrigueztaylor@herrera.com,49,Phoenix,Arizona,USA,85086,43.29285093544818,-102.19624115615989,Female,2017-03-16 03:46:24 UTC,Search
2382,108131,2177,10075,43.680000305175774,Complete,2017-04-15 07:16:44 UTC,,2017-04-16,2017-04-19,Derrick,Nguyen,rodrigueztaylor@herrera.com,49,Phoenix,Arizona,USA,85086,43.29285093544818,-102.19624115615989,Female,2017-03-16 03:46:24 UTC,Search
3450,211194,2177,11143,64.0,Complete,2017-05-14 07:17:42 UTC,,2017-05-15,2017-05-18,Derrick,Nguyen,rodrigueztaylor@herrera.com,49,Phoenix,Arizona,USA,85086,43.29285093544818,-102.19624115615989,Female,2017-03-16 03:46:24 UTC,Search
501,82839,473,8194,120.0,Complete,2019-03-06 02:29:55 UTC,,2019-03-07,2019-03-11,Marvin,Allen,bkim@english-chambers.biz,56,Florence,Arizona,USA,85232,42.987858568811056,-101.41776898786397,Male,2019-04-19 04:41:36 UTC,Email
3104,174842,473,10797,59.950000762939446,Complete,2018-04-03 12:40:34 UTC,,2018-04-05,2018-04-14,Marvin,Allen,bkim@english-chambers.biz,56,Florence,Arizona,USA,85232,42.987858568811056,-101.41776898786397,Male,2019-04-19 04:41:36 UTC,Email
4337,223394,473,12030,24.0,Complete,2018-06-02 07:25:01 UTC,,2018-06-03,2018-06-07,Marvin,Allen,bkim@english-chambers.biz,56,Florence,Arizona,USA,85232,42.987858568811056,-101.41776898786397,Male,2019-04-19 04:41:36 UTC,Email
4958,271676,473,12651,8.489999771118164,Complete,2019-05-31 03:25:59 UTC,,2019-06-02,2019-06-06,Marvin,Allen,bkim@english-chambers.biz,56,Florence,Arizona,USA,85232,42.987858568811056,-101.41776898786397,Male,2019-04-19 04:41:36 UTC,Email
3083,170194,412,10776,59.9900016784668,Complete,2018-08-16 07:14:14 UTC,,2018-08-17,2018-08-22,Ashley,Burton,reidevan@gmail.com,62,Phoenix,Arizona,USA,85063,43.259855239601066,-102.16072594304664,Female,2017-11-25 03:10:24 UTC,Email
3957,209312,412,11650,32.970001220703125,Complete,2018-05-06 01:14:05 UTC,,2018-05-08,2018-05-15,Ashley,Burton,reidevan@gmail.com,62,Phoenix,Arizona,USA,85063,43.259855239601066,-102.16072594304664,Female,2017-11-25 03:10:24 UTC,Email
4662,231326,412,12355,64.0,Complete,2018-10-09 10:08:15 UTC,,2018-10-12,2018-10-17,Ashley,Burton,reidevan@gmail.com,62,Phoenix,Arizona,USA,85063,43.259855239601066,-102.16072594304664,Female,2017-11-25 03:10:24 UTC,Email
434,112409,412,8127,39.9900016784668,Complete,2018-04-09 17:14:03 UTC,,2018-04-13,2018-04-18,Ashley,Burton,reidevan@gmail.com,62,Phoenix,Arizona,USA,85063,43.259855239601066,-102.16072594304664,Female,2017-11-25 03:10:24 UTC,Email
500,60564,472,8193,48.0,Complete,2019-03-20 10:07:53 UTC,,2019-03-22,2019-03-28,Carla,Downs,tarnold@hotmail.com,46,Peoria,Arizona,USA,85345,43.27842561695632,-102.19232980983251,Female,2018-08-17 11:59:58 UTC,Email
2529,101562,472,10222,30.989999771118164,Complete,2019-04-16 23:38:29 UTC,,2019-04-24,2019-05-01,Carla,Downs,tarnold@hotmail.com,46,Peoria,Arizona,USA,85345,43.27842561695632,-102.19232980983251,Female,2018-08-17 11:59:58 UTC,Email
3973,187832,472,11666,46.9900016784668,Complete,2018-07-15 00:33:19 UTC,,2018-07-20,2018-07-27,Carla,Downs,tarnold@hotmail.com,46,Peoria,Arizona,USA,85345,43.27842561695632,-102.19232980983251,Female,2018-08-17 11:59:58 UTC,Email
4957,250957,472,12650,25.200000762939453,Complete,2018-07-17 03:01:57 UTC,,2018-07-20,2018-07-24,Carla,Downs,tarnold@hotmail.com,46,Peoria,Arizona,USA,85345,43.27842561695632,-102.19232980983251,Female,2018-08-17 11:59:58 UTC,Email
742,59753,711,8435,59.5,Complete,2019-04-28 13:54:16 UTC,,2019-04-30,2019-05-04,Brooke,Hall,ballardlisa@hotmail.com,24,Surprise,Arizona,USA,85387,43.263841218142254,-102.1928926938656,Female,2019-05-11 01:01:11 UTC,Email
2612,113020,711,10305,38.430000305175774,Complete,2018-11-15 18:22:39 UTC,,2018-11-19,2018-11-24,Brooke,Hall,ballardlisa@hotmail.com,24,Surprise,Arizona,USA,85387,43.263841218142254,-102.1928926938656,Female,2019-05-11 01:01:11 UTC,Email
3607,141248,711,11300,59.950000762939446,Complete,2019-09-16 03:35:03 UTC,,2019-09-17,2019-09-23,Brooke,Hall,ballardlisa@hotmail.com,24,Surprise,Arizona,USA,85387,43.263841218142254,-102.1928926938656,Female,2019-05-11 01:01:11 UTC,Email
4694,219626,586,12387,15.989999771118164,Complete,2019-10-16 13:33:32 UTC,,2019-10-18,2019-10-22,Roger,Wong,scottmichael@hotmail.com,26,San Luis,Arizona,USA,85349,42.54483676353168,-104.75906685116972,Male,2018-12-28 21:40:32 UTC,Organic
612,53246,586,8305,22.0,Complete,2019-06-04 01:16:59 UTC,,2019-06-05,2019-06-09,Roger,Wong,scottmichael@hotmail.com,26,San Luis,Arizona,USA,85349,42.54483676353168,-104.75906685116972,Male,2018-12-28 21:40:32 UTC,Organic
2575,114577,586,10268,41.5,Complete,2018-08-09 08:38:33 UTC,,2018-08-14,2018-08-21,Roger,Wong,scottmichael@hotmail.com,26,San Luis,Arizona,USA,85349,42.54483676353168,-104.75906685116972,Male,2018-12-28 21:40:32 UTC,Organic
1081,75648,1038,8774,16.0,Complete,2020-02-13 03:59:52 UTC,,2020-02-14,2020-02-18,Lacey,Bailey,kaylamendez@hotmail.com,51,Gilbert,Arizona,USA,85234,43.37466753465172,-101.78532091189196,Male,2019-11-15 15:12:43 UTC,Organic
3235,141402,1038,10928,12.989999771118164,Complete,2020-04-22 02:07:20 UTC,,2020-04-23,2020-04-29,Lacey,Bailey,kaylamendez@hotmail.com,51,Gilbert,Arizona,USA,85234,43.37466753465172,-101.78532091189196,Male,2019-11-15 15:12:43 UTC,Organic
4084,219237,1038,11777,54.0,Complete,2020-12-27 11:26:57 UTC,,2020-12-29,2021-01-01,Lacey,Bailey,kaylamendez@hotmail.com,51,Gilbert,Arizona,USA,85234,43.37466753465172,-101.78532091189196,Male,2019-11-15 15:12:43 UTC,Organic
5346,229534,1038,13039,25.0,Complete,2020-11-02 12:26:45 UTC,,2020-11-04,2020-11-09,Lacey,Bailey,kaylamendez@hotmail.com,51,Gilbert,Arizona,USA,85234,43.37466753465172,-101.78532091189196,Male,2019-11-15 15:12:43 UTC,Organic
3220,189206,980,10913,25.0,Complete,2020-03-30 20:15:13 UTC,,2020-04-01,2020-04-06,Andrew,Gill,florestyler@coleman.com,24,Tucson,Arizona,USA,85731,42.06841334273141,-100.70547703341026,Male,2020-07-06 16:25:19 UTC,Search
1021,47443,980,8714,25.0,Complete,2020-05-16 16:14:58 UTC,,2020-05-17,2020-05-21,Andrew,Gill,florestyler@coleman.com,24,Tucson,Arizona,USA,85731,42.06841334273141,-100.70547703341026,Male,2020-07-06 16:25:19 UTC,Search
1516,77125,1461,9209,34.54999923706055,Complete,2020-05-26 19:51:38 UTC,,2020-05-29,2020-06-02,Gregory,Wells,kim78@gmail.com,68,Glendale,Arizona,USA,85301,43.30652162417943,-102.17052526694086,Female,2020-04-19 12:13:51 UTC,Search
5150,213931,1461,12843,13.199999809265137,Complete,2020-07-21 11:56:45 UTC,,2020-07-25,2020-07-29,Gregory,Wells,kim78@gmail.com,68,Glendale,Arizona,USA,85301,43.30652162417943,-102.17052526694086,Female,2020-04-19 12:13:51 UTC,Search
5369,244449,1123,13062,16.950000762939453,Complete,2020-12-11 01:13:59 UTC,,2020-12-12,2020-12-16,Michael,Santiago,allen32@hotmail.com,94,Phoenix,Arizona,USA,85030,43.268515012883256,-102.20810518528008,Male,2020-10-31 00:23:27 UTC,Organic
1166,92663,1123,8859,39.450000762939446,Complete,2019-12-24 12:27:22 UTC,,2019-12-26,2019-12-30,Michael,Santiago,allen32@hotmail.com,94,Phoenix,Arizona,USA,85030,43.268515012883256,-102.20810518528008,Male,2020-10-31 00:23:27 UTC,Organic
1167,76850,1123,8860,65.0,Complete,2020-02-20 02:06:54 UTC,,2020-02-23,2020-02-27,Michael,Santiago,allen32@hotmail.com,94,Phoenix,Arizona,USA,85030,43.268515012883256,-102.20810518528008,Male,2020-10-31 00:23:27 UTC,Organic
4459,264412,1123,12152,42.0,Complete,2020-11-30 14:40:08 UTC,,2020-12-03,2020-12-09,Michael,Santiago,allen32@hotmail.com,94,Phoenix,Arizona,USA,85030,43.268515012883256,-102.20810518528008,Male,2020-10-31 00:23:27 UTC,Organic
5381,270149,1199,13074,8.489999771118164,Complete,2020-04-23 13:19:20 UTC,,2020-04-24,2020-04-28,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
6052,288327,1199,13745,11.899999618530272,Complete,2020-11-05 14:31:25 UTC,,2020-11-07,2020-11-14,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
1240,79607,1199,8933,59.9900016784668,Complete,2020-06-21 00:06:21 UTC,,2020-06-23,2020-06-27,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
2755,184185,1199,10448,25.0,Complete,2020-08-02 14:34:06 UTC,,2020-08-06,2020-08-10,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
4123,234909,1199,11816,19.989999771118164,Complete,2020-05-24 18:56:42 UTC,,2020-05-28,2020-06-01,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
4796,206470,1199,12489,79.44999694824217,Complete,2020-05-01 06:28:31 UTC,,2020-05-02,2020-05-08,Ashley,Allen,jesse48@gmail.com,82,Cottonwood,Arizona,USA,86326,44.63945662615049,-102.04178750841758,Female,2020-11-19 01:18:18 UTC,Organic
6839,324622,877,14532,11.489999771118164,Complete,2020-11-12 02:14:38 UTC,,2020-11-14,2020-11-18,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
5045,246289,877,12738,27.299999237060547,Complete,2020-03-31 07:58:39 UTC,,2020-04-04,2020-04-09,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
5790,324802,877,13483,25.0,Complete,2020-03-21 18:08:23 UTC,,2020-03-24,2020-03-29,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
7105,287962,877,14798,39.9900016784668,Complete,2021-03-03 16:20:26 UTC,,2021-03-05,2021-03-09,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
6176,337610,877,13869,60.0,Complete,2020-05-26 05:30:34 UTC,,2020-05-28,2020-06-03,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
912,68937,877,8605,24.0,Complete,2019-04-27 17:49:27 UTC,,2019-04-29,2019-05-03,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
7250,345714,877,14943,75.11000061035155,Complete,2021-04-05 08:46:36 UTC,,2021-04-06,2021-04-10,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
3194,170719,877,10887,25.0,Complete,2019-04-29 13:28:40 UTC,,2019-05-03,2019-05-06,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
7411,335787,877,15104,59.950000762939446,Complete,2020-11-07 17:42:30 UTC,,2020-11-09,2020-11-14,Sarah,Hall,twilson@stewart.com,77,Chandler,Arizona,USA,85226,43.27650060334956,-101.92975439377602,Female,2019-12-04 13:52:40 UTC,Organic
3313,170728,1361,11006,44.9900016784668,Complete,2021-03-13 03:08:05 UTC,,2021-03-14,2021-03-23,Thomas,Taylor,suzannesuarez@gmail.com,24,Tempe,Arizona,USA,85282,43.36584937159885,-101.94274181842144,Female,2020-12-02 22:28:41 UTC,Organic
2405,136363,90,10098,44.9900016784668,Complete,2016-09-28 13:50:07 UTC,,2016-09-30,2016-10-05,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
6967,282248,90,14660,60.0,Complete,2018-03-03 19:33:19 UTC,,2018-03-04,2018-03-09,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
4266,253098,90,11959,12.25,Complete,2017-09-07 20:50:14 UTC,,2017-09-10,2017-09-15,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
4894,250850,90,12587,14.489999771118164,Complete,2017-05-05 18:48:52 UTC,,2017-05-09,2017-05-13,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
5459,237971,90,13152,39.9900016784668,Complete,2017-12-05 09:00:29 UTC,,2017-12-08,2017-12-14,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
5895,325985,90,13588,34.9900016784668,Complete,2018-03-13 16:17:03 UTC,,2018-03-15,2018-03-20,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
7528,376635,90,15221,20.0,Complete,2018-08-14 01:38:05 UTC,,2018-08-19,2018-08-23,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
6658,279408,90,14351,58.9900016784668,Complete,2017-06-16 12:40:11 UTC,,2017-06-17,2017-06-21,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
98,21160,90,4078,30.18000030517578,Returned,2017-09-07 22:36:18 UTC,2017-09-07 22:36:18 UTC,2017-09-12,2017-09-17,Amanda,Rodriguez,smithnicholas@hotmail.com,26,Sierra Vista,Arizona,USA,85636,41.6343875270146,-100.24797696967302,Male,2017-03-17 20:30:18 UTC,Organic
278,96998,265,7971,59.950000762939446,Complete,2018-08-05 03:22:23 UTC,,2018-08-08,2018-08-13,Travis,Hogan,omartinez@guzman-walker.com,38,Phoenix,Arizona,USA,85077,43.30827182444688,-102.18158122078876,Female,2018-02-11 19:12:14 UTC,Search
3048,190476,265,10741,39.950000762939446,Complete,2018-07-22 04:06:31 UTC,,2018-07-25,2018-07-29,Travis,Hogan,omartinez@guzman-walker.com,38,Phoenix,Arizona,USA,85077,43.30827182444688,-102.18158122078876,Female,2018-02-11 19:12:14 UTC,Search
4294,265001,265,11987,49.9900016784668,Complete,2017-12-28 17:49:23 UTC,,2018-01-01,2018-01-04,Travis,Hogan,omartinez@guzman-walker.com,38,Phoenix,Arizona,USA,85077,43.30827182444688,-102.18158122078876,Female,2018-02-11 19:12:14 UTC,Search
5918,293116,289,13611,64.0,Complete,2019-01-28 22:47:57 UTC,,2019-02-02,2019-02-07,John,Davis,parkerjoseph@gmail.com,22,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Female,2018-03-25 06:39:57 UTC,Facebook
307,100330,289,8000,29.0,Complete,2017-07-31 22:57:03 UTC,,2017-08-05,2017-08-09,John,Davis,parkerjoseph@gmail.com,22,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Female,2018-03-25 06:39:57 UTC,Facebook
2470,126557,289,10163,120.0,Complete,2018-08-19 23:08:42 UTC,,2018-08-21,2018-08-25,John,Davis,parkerjoseph@gmail.com,22,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Female,2018-03-25 06:39:57 UTC,Facebook
3509,165350,289,11202,54.680000305175774,Complete,2018-11-02 04:02:12 UTC,,2018-11-04,2018-11-08,John,Davis,parkerjoseph@gmail.com,22,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Female,2018-03-25 06:39:57 UTC,Facebook
4301,179977,289,11994,25.0,Complete,2018-05-16 07:16:47 UTC,,2018-05-19,2018-05-24,John,Davis,parkerjoseph@gmail.com,22,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Female,2018-03-25 06:39:57 UTC,Facebook
745,95568,713,8438,75.11000061035155,Complete,2019-03-31 02:17:56 UTC,,2019-04-01,2019-04-05,Julie,Ortega,charles25@booth-pena.org,22,Chandler,Arizona,USA,85249,43.22670856468207,-101.799317584129,Male,2019-12-15 05:14:05 UTC,Organic
3161,172079,713,10854,24.0,Complete,2019-03-13 04:26:03 UTC,,2019-03-16,2019-03-20,Julie,Ortega,charles25@booth-pena.org,22,Chandler,Arizona,USA,85249,43.22670856468207,-101.799317584129,Male,2019-12-15 05:14:05 UTC,Organic
3138,167087,619,10831,81.0,Complete,2019-01-04 00:57:49 UTC,,2019-01-06,2019-01-10,Alexis,Harris,parkerjason@becker-johnson.com,54,Phoenix,Arizona,USA,85031,43.24705300986204,-102.18069883812632,Female,2019-06-09 14:50:40 UTC,Organic
3586,163602,619,11279,66.0,Complete,2019-12-10 13:25:29 UTC,,2019-12-14,2019-12-18,Alexis,Harris,parkerjason@becker-johnson.com,54,Phoenix,Arizona,USA,85031,43.24705300986204,-102.18069883812632,Female,2019-06-09 14:50:40 UTC,Organic
7294,330421,619,14987,31.979999542236328,Complete,2021-06-06 17:00:08 UTC,,2021-06-10,2021-06-18,Alexis,Harris,parkerjason@becker-johnson.com,54,Phoenix,Arizona,USA,85031,43.24705300986204,-102.18069883812632,Female,2019-06-09 14:50:40 UTC,Organic
6584,359269,619,14277,60.0,Complete,2020-10-06 13:22:59 UTC,,2020-10-08,2020-10-11,Alexis,Harris,parkerjason@becker-johnson.com,54,Phoenix,Arizona,USA,85031,43.24705300986204,-102.18069883812632,Female,2019-06-09 14:50:40 UTC,Organic
