id,order_id,sale_price,status,created_at_order_items,returned_at,shipped_at,delivered_at,user_id,first_name,last_name,email,age,city,state,country,zip,latitude,longitude,gender,created_at_users,traffic_source
9358,29668.0,12.989999771118164,Complete,2020-11-06 23:24:06 UTC,,2020-11-08,2020-11-12,2216,Elizabeth,Ross,pcrawford@gmail.com,57,Tucson,Arizona,USA,85734,42.04030985304903,-100.9672641767336,Female,2020-12-08 15:22:53 UTC,Email
9363,182699.0,136.27000427246,Complete,2018-12-14 07:41:14 UTC,,2018-12-17,2018-12-22,2812,Sarah,Alexander,vincent02@nicholson-miller.biz,26,Florence,Arizona,USA,85232,42.974726705641125,-101.41778660356206,Female,2020-11-16 20:04:35 UTC,Search
9365,344408.0,26.940000534057617,Complete,2021-09-24 00:11:28 UTC,,2021-09-26,2021-09-30,4159,Susan,Petersen,roger90@yahoo.com,22,Tucson,Arizona,USA,85701,42.20922460756001,-100.93616200100352,Female,2020-01-14 00:15:06 UTC,Facebook
9366,257615.0,24.559999465942383,Complete,2019-10-14 08:58:55 UTC,,2019-10-18,2019-10-22,3125,Madison,Foley,amysolomon@hunt.com,80,Phoenix,Arizona,USA,85015,43.24428077871255,-102.2184661513071,Female,2021-07-09 18:56:17 UTC,Organic
9367,370134.0,54.0,Complete,2020-01-10 02:21:33 UTC,,2020-01-14,2020-01-18,2779,Megan,Herrera,xthomas@harris-smith.com,26,Phoenix,Arizona,USA,85046,43.275204235980524,-102.17595173545398,Male,2018-05-05 13:17:56 UTC,Facebook
9375,119089.0,25.0,Complete,2019-09-17 22:36:22 UTC,,2019-09-21,2019-09-25,461,Edward,Allen,jward@yahoo.com,63,Phoenix,Arizona,USA,85069,43.296965487912665,-102.19000993486247,Female,2020-10-17 13:29:47 UTC,Organic
9397,297606.0,8.989999771118164,Complete,2018-06-18 19:05:06 UTC,,2018-06-23,2018-06-28,2132,Lisa,Lopez,austin04@gmail.com,84,Phoenix,Arizona,USA,85030,43.285569374109215,-102.16303994991516,Male,2019-07-19 19:22:30 UTC,Organic
9402,160668.0,68.0,Complete,2019-01-28 22:47:57 UTC,,2019-02-02,2019-02-07,2616,Jessica,Baird,jeffreystevens@hotmail.com,46,Mesa,Arizona,USA,85203,43.44862403123415,-101.8108954105538,Male,2020-08-12 08:49:06 UTC,Facebook
9404,35176.0,12.989999771118164,Complete,2017-09-30 18:24:49 UTC,,2017-10-02,2017-10-06,469,Dawn,Miller,allison40@hickman.biz,46,Mesa,Arizona,USA,85208,43.37844829918568,-101.63212777640406,Female,2020-11-19 15:15:15 UTC,Organic
9405,295734.0,13.649999618530272,Complete,2018-05-30 04:52:01 UTC,,2018-06-01,2018-06-06,1768,Mary,Strong,avilarichard@yahoo.com,73,Phoenix,Arizona,USA,85060,43.29031915285842,-102.16790401038249,Female,2020-01-09 09:44:53 UTC,Search
9409,207928.0,8.489999771118164,Complete,2020-01-09 08:10:21 UTC,,2020-01-12,2020-01-17,4088,Dawn,Ellis,fnunez@cruz-thompson.com,26,Phoenix,Arizona,USA,85098,43.29371641566549,-102.18109518436576,Female,2021-03-04 00:43:49 UTC,Organic
9417,300050.0,60.0,Complete,2020-05-31 05:26:55 UTC,,2020-06-05,2020-06-11,3148,Jenny,Goodwin,samanthamurphy@yahoo.com,68,Phoenix,Arizona,USA,85075,43.30819351804908,-102.18340666123696,Male,2020-10-21 21:21:46 UTC,Organic
9419,61801.0,37.9900016784668,Complete,2018-10-30 20:58:18 UTC,,2018-11-01,2018-11-10,1316,Tracey,King,lcook@holmes-johnson.com,22,Tempe,Arizona,USA,85282,43.37403567453061,-101.90778754932316,Female,2017-09-06 17:14:02 UTC,Search
9422,145257.0,64.0,Complete,2020-02-23 20:08:17 UTC,,2020-02-25,2020-02-28,4002,Gregory,Cline,mfisher@johnson-williams.net,63,Tempe,Arizona,USA,85287,43.39315008588751,-101.94161877048774,Female,2019-07-04 02:09:31 UTC,Organic
9428,167573.0,25.0,Complete,2021-01-06 13:09:03 UTC,,2021-01-10,2021-01-13,2575,Cheryl,Mcdaniel,leblancdanielle@yahoo.com,57,Tucson,Arizona,USA,85711,42.20474957525148,-100.8776906975672,Male,2019-04-12 06:53:44 UTC,Organic
9437,269314.0,26.0,Complete,2021-10-21 15:51:22 UTC,,2021-10-25,2021-10-30,2360,Justin,Russell,fisherrebecca@yahoo.com,61,Buckeye,Arizona,USA,85326,43.27142688140496,-102.19075150676584,Female,2021-02-20 02:50:45 UTC,Search
9440,260642.0,25.0,Complete,2018-09-30 15:26:19 UTC,,2018-10-03,2018-10-09,2968,Jessica,Jenkins,andersenchristopher@yahoo.com,46,Phoenix,Arizona,USA,85067,43.30132249763307,-102.15312832059904,Female,2018-07-25 19:28:44 UTC,Display
9442,221872.0,32.97999954223633,Complete,2021-07-07 03:53:21 UTC,,2021-07-10,2021-07-14,2160,Erica,Nash,vwilson@yahoo.com,26,Glendale,Arizona,USA,85313,43.25584253888421,-102.19592523392768,Male,2021-09-23 08:31:30 UTC,Facebook
9444,190753.0,26.989999771118164,Complete,2021-04-01 14:49:11 UTC,,2021-04-05,2021-04-09,3531,Heather,Gordon,johngentry@norris-scott.info,26,Phoenix,Arizona,USA,85010,43.24490403405438,-102.20760862503214,Male,2020-10-23 03:24:58 UTC,Facebook
9446,259552.0,49.9900016784668,Cancelled,2018-02-06 22:26:04 UTC,,2018-02-12,2018-02-17,1295,Valerie,David,amysullivan@wiggins.com,24,Florence,Arizona,USA,85232,42.97569230421819,-101.43339158129474,Male,2018-10-21 12:43:36 UTC,Search
9448,137064.0,50.0,Complete,2020-05-06 05:22:35 UTC,,2020-05-09,2020-05-14,2364,Kimberly,Curtis,kristatravis@padilla.com,69,Marana,Arizona,USA,85653,42.44906840354472,-101.15380710292976,Female,2021-02-05 05:12:17 UTC,Organic
9449,91375.0,40.0,Complete,2020-05-06 23:36:13 UTC,,2020-05-09,2020-05-12,4186,Robin,Wolf,millerlindsay@yahoo.com,31,Goodyear,Arizona,USA,85338,43.2773993439352,-102.19334044510472,Female,2020-01-27 03:05:11 UTC,Search
9450,302096.0,54.0,Complete,2020-05-27 00:44:01 UTC,,2020-05-29,2020-06-01,3728,Donald,Ryan,nixonpeter@gmail.com,26,Goodyear,Arizona,USA,85338,43.27447837596988,-102.18075069226568,Female,2020-11-05 17:32:45 UTC,Email
9456,180685.0,15.989999771118164,Complete,2021-06-11 02:14:25 UTC,,2021-06-12,2021-06-19,29,Brenda,Briggs,igilbert@rios.com,46,Tucson,Arizona,USA,85704,42.36725915182088,-101.0747450714225,Male,2019-12-06 22:31:39 UTC,Display
9461,183028.0,75.11000061035155,Cancelled,2020-02-27 01:15:08 UTC,,,,2949,Brandon,Wilson,brenda53@gay.biz,31,Phoenix,Arizona,USA,85009,43.47630244545629,-102.00023241444144,Male,2020-05-29 05:34:35 UTC,Facebook
9464,129511.0,11.699999809265137,Complete,2017-05-05 05:32:07 UTC,,2017-05-09,2021-10-22,4373,Isabella,Ellis,cynthia01@moore.com,26,Phoenix,Arizona,USA,85073,43.270178554607405,-102.2197970081174,Female,2017-11-22 15:49:22 UTC,Facebook
9472,279064.0,6.070000171661377,Complete,2019-12-25 01:17:04 UTC,,2019-12-29,2020-01-03,2176,Mary,Aguilar,hodgeslinda@yahoo.com,22,Mesa,Arizona,USA,85277,43.26663439114909,-102.1618675326308,Male,2020-09-15 23:55:25 UTC,Organic
9474,155013.0,38.9900016784668,Complete,2020-05-12 02:05:43 UTC,,2020-05-13,2020-05-17,4109,Pamela,Moore,christopher41@hotmail.com,78,Tucson,Arizona,USA,85739,43.2725722020925,-100.91571874374476,Male,2020-11-06 01:10:49 UTC,Email
9476,271448.0,24.0,Complete,2021-06-15 02:42:28 UTC,,2021-06-18,2021-06-20,260,Kathleen,Hines,zchapman@yahoo.com,68,Tempe,Arizona,USA,85287,43.40924921525952,-101.90305950597424,Male,2018-09-12 02:46:04 UTC,Organic
9479,253404.0,10.890000343322754,Cancelled,2020-05-26 11:26:05 UTC,,2020-05-29,2020-06-02,1012,Caleb,Bailey,joseph81@yahoo.com,26,Phoenix,Arizona,USA,85051,43.26697351004095,-102.19515274224192,Male,2020-04-21 21:23:54 UTC,Email
9480,162751.0,12.5,Complete,2021-06-27 19:09:54 UTC,,2021-06-30,2021-07-05,3807,Sharon,Robinson,clarsen@price.info,34,San Luis,Arizona,USA,85349,42.53109749952544,-104.75103332648456,Female,2018-08-24 14:30:18 UTC,Organic
9481,195493.0,10.0,Complete,2020-09-22 09:18:50 UTC,,2020-09-28,2020-10-04,2529,Edgar,Mcpherson,anthonyanderson@gmail.com,74,Gilbert,Arizona,USA,85233,43.36711932247233,-101.8458961988683,Female,2019-12-21 10:36:58 UTC,Organic
9485,111525.0,9.949999809265137,Cancelled,2020-10-30 13:37:39 UTC,,,,718,Julie,Cline,robbinsmorgan@hall.net,66,Fountain Hills,Arizona,USA,85269,43.27683300673218,-102.20018866304088,Male,2016-10-14 21:40:38 UTC,Search
9489,83712.0,275.0,Complete,2020-08-06 13:39:53 UTC,,2020-08-09,2020-08-17,2759,Maria,Roberts,sherrihernandez@wilson.com,49,Phoenix,Arizona,USA,85020,43.2652974232568,-102.16741181621175,Female,2019-06-28 23:45:14 UTC,Organic
9490,283698.0,59.5,Complete,2021-04-10 02:04:00 UTC,,2021-04-11,2021-04-16,230,Christina,Christian,brian01@thomas.com,47,Phoenix,Arizona,USA,85027,43.26832642418562,-102.16141117584704,Female,2021-07-17 17:36:23 UTC,Organic
9498,136233.0,64.0,Complete,2019-06-20 05:09:55 UTC,,2019-06-21,2019-06-27,1167,Micheal,Carr,anthonyglover@colon.biz,47,Scottsdale,Arizona,USA,85254,43.49980429546932,-101.80956114989787,Male,2016-09-19 08:56:09 UTC,Display
9499,217132.0,49.9900016784668,Cancelled,2020-03-30 01:33:51 UTC,,,,4073,Kenneth,Hodges,jerry86@rodriguez-peters.info,69,Chandler,Arizona,USA,85246,43.24889387656104,-102.19031672529545,Male,2018-03-26 16:39:45 UTC,Facebook
9500,252310.0,25.0,Complete,2019-01-23 11:01:57 UTC,,2019-01-27,2019-02-01,4325,Susan,Stewart,jenniferreyes@patel.biz,47,Phoenix,Arizona,USA,85040,43.35760266791982,-102.07615462920631,Female,2021-05-24 23:16:06 UTC,Search
9504,165782.0,11.989999771118164,Complete,2018-11-28 15:45:45 UTC,,2018-12-03,2018-12-06,802,David,York,carpentergeoffrey@yahoo.com,69,Phoenix,Arizona,USA,85007,43.27664608401351,-102.21854831949744,Female,2019-05-24 23:24:21 UTC,Email
9509,92809.0,84.0,Complete,2017-05-20 09:24:00 UTC,,2017-05-23,2017-05-26,381,Melissa,Pope,joshuamitchell@gonzalez.com,61,Goodyear,Arizona,USA,85338,43.27755363944506,-102.1898690383543,Female,2020-05-27 05:56:14 UTC,Organic
9511,210736.0,26.0,Complete,2019-09-30 13:15:43 UTC,,2019-10-03,2019-10-07,1961,Nicolas,Green,richarddonovan@yahoo.com,46,Phoenix,Arizona,USA,85098,43.29140583033766,-102.22216846056462,Female,2020-09-07 02:28:33 UTC,Display
9515,194399.0,64.0,Complete,2019-03-17 17:41:39 UTC,,2019-03-19,2019-03-25,3025,Joseph,Smith,dwalker@yahoo.com,51,Tucson,Arizona,USA,85730,42.13352113949042,-100.751086115466,Female,2021-01-10 09:58:49 UTC,Facebook
9523,69580.0,44.400001525878906,Complete,2020-10-09 07:31:31 UTC,,2020-10-12,2020-10-16,2833,Christopher,Johnson,thomasmichelle@hotmail.com,24,Eagar,Arizona,USA,85925,44.10797764545292,-99.29029420532888,Male,2020-04-02 11:34:45 UTC,Organic
9528,142700.0,24.0,Complete,2020-06-12 09:54:32 UTC,,2020-06-15,2020-06-18,3419,Maria,Hickman,carterjenna@yahoo.com,54,Phoenix,Arizona,USA,85023,43.299325727797445,-102.17448305429076,Female,2020-03-11 05:44:23 UTC,Organic
9529,11571.0,64.0,Complete,2020-12-13 23:48:53 UTC,,2020-12-19,2020-12-23,2703,Patrick,Smith,jenniferedwards@rose.com,78,Tempe,Arizona,USA,85284,43.32851564066065,-101.89322734181307,Female,2021-01-26 20:20:57 UTC,Search
9543,143745.0,41.9900016784668,Complete,2019-04-08 14:44:24 UTC,,2019-04-11,2019-04-16,355,Robert,Smith,evalenzuela@gmail.com,56,Phoenix,Arizona,USA,85085,43.2994957392546,-102.17794205407174,Female,2020-06-23 23:12:26 UTC,Organic
9556,293234.0,36.9900016784668,Complete,2020-04-26 22:36:05 UTC,,2020-05-02,2020-05-07,762,Brenda,Russell,westlindsey@camacho.com,22,Paradise Valley,Arizona,USA,85253,43.35862431180544,-101.96355229951004,Male,2017-01-01 22:08:22 UTC,Search
9557,181749.0,64.0,Complete,2021-01-13 08:49:20 UTC,,2021-01-15,2021-01-18,221,Caroline,Rodriguez,asmith@cooley.com,46,Phoenix,Arizona,USA,85030,43.27289917067298,-102.17675934101736,Female,2019-05-02 11:00:03 UTC,Organic
9573,232175.0,15.0,Complete,2016-12-09 10:32:07 UTC,,2016-12-13,2016-12-17,249,Mark,Guzman,elliottscott@wu.com,86,Glendale,Arizona,USA,85310,43.4239376791686,-102.17640741180152,Female,2019-06-12 22:07:34 UTC,Organic
9574,4782.0,67.47000122070312,Complete,2019-05-05 21:44:13 UTC,,2019-05-16,2019-05-21,4085,Brenda,Mayer,tonydominguez@gmail.com,46,Mesa,Arizona,USA,85277,43.24742722879012,-102.16085281766918,Male,2020-12-03 09:01:35 UTC,Email
9584,92337.0,34.95000076293945,Complete,2020-12-04 00:59:09 UTC,,2020-12-06,2020-12-10,1990,Jacob,Gilbert,stephaniewalker@gmail.com,46,Douglas,Arizona,USA,85608,41.45004538099535,-99.61351584055495,Male,2021-02-20 22:00:13 UTC,Organic
9586,256927.0,46.0,Complete,2021-06-07 07:06:38 UTC,,2021-06-08,2021-06-12,4356,Jonathan,Johnson,careyjamie@yahoo.com,26,Lake Havasu City,Arizona,USA,86405,45.60822213400707,-103.61170713997478,Male,2019-06-19 06:40:55 UTC,Organic
9594,31975.0,25.200000762939453,Complete,2020-11-05 17:22:23 UTC,,2020-11-09,2020-11-14,1145,Jonathan,King,keith42@fuller-gibson.com,51,Phoenix,Arizona,USA,85032,43.28558060164447,-102.1997030936406,Female,2020-01-22 03:15:52 UTC,Search
9598,158435.0,19.989999771118164,Complete,2018-07-15 13:03:31 UTC,,2019-05-22,2019-05-29,2119,Joshua,Prince,jasonallen@richards.biz,26,Buckeye,Arizona,USA,85326,43.2803015051051,-102.19307572052556,Female,2020-06-26 04:20:23 UTC,Search
9603,150006.0,39.9900016784668,Complete,2021-04-24 17:29:42 UTC,,2021-04-28,2021-05-06,1224,Kristina,Diaz,jason71@cunningham.com,74,El Mirage,Arizona,USA,85335,43.27596120877452,-102.1818941962856,Female,2019-07-15 04:45:40 UTC,Organic
9605,360911.0,6.070000171661377,Complete,2020-06-10 01:34:06 UTC,,2020-06-12,2020-06-17,1157,Laura,Martin,christina06@watkins-barrett.com,72,Mesa,Arizona,USA,85201,42.22890388937641,-101.8586451462894,Male,2021-05-21 22:55:18 UTC,Organic
9606,59006.0,75.11000061035155,Complete,2017-06-28 10:17:08 UTC,,2017-06-28,2021-09-15,2649,Kelsey,Brown,rachelnguyen@bentley-stewart.biz,63,Scottsdale,Arizona,USA,85260,43.27819945022003,-102.16707460620826,Male,2020-11-30 22:40:02 UTC,Display
9610,385095.0,89.0,Complete,2020-12-30 06:14:16 UTC,,2021-01-01,2021-01-05,757,Jeffrey,Robinson,fwarner@hotmail.com,35,Mesa,Arizona,USA,85203,43.426405062174425,-101.84869811276204,Female,2018-01-19 13:58:14 UTC,Organic
9615,111098.0,14.5,Complete,2019-07-29 23:36:21 UTC,,2019-08-01,2019-08-05,1860,Jeffrey,Anderson,christopherwalls@gmail.com,64,Tempe,Arizona,USA,85287,43.45928973955551,-101.96161526566802,Male,2018-11-11 11:30:09 UTC,Email
9616,292592.0,64.0,Complete,2020-08-18 02:55:19 UTC,,2020-08-22,2020-08-26,2515,Heidi,Anderson,monroejustin@yahoo.com,57,Tempe,Arizona,USA,85283,43.35830911160125,-101.85484065059784,Male,2018-10-31 19:56:17 UTC,Organic
9618,246226.0,69.0,Complete,2018-11-29 09:42:00 UTC,,2018-12-05,2018-12-08,2931,Bridget,Golden,dgarcia@lamb.org,78,Mesa,Arizona,USA,85215,43.48266035156536,-101.68468424176808,Male,2020-09-16 09:44:26 UTC,Facebook
9619,230245.0,68.0,Complete,2021-04-09 02:53:45 UTC,,2021-04-11,2021-04-14,3011,Amanda,Johnson,xwilson@gmail.com,64,Peoria,Arizona,USA,85381,43.29665788525367,-102.19089238296571,Male,2018-09-19 00:49:12 UTC,Search
9620,312374.0,29.950000762939453,Complete,2017-10-10 15:45:59 UTC,,2017-10-12,2017-10-17,391,John,Brown,kellybauer@wheeler-french.com,62,Phoenix,Arizona,USA,85005,43.270578966783205,-102.1636288863383,Male,2020-11-05 21:54:28 UTC,Email
9621,334481.0,75.11000061035155,Complete,2020-10-06 15:21:21 UTC,,2020-10-07,2020-10-12,4098,Madison,Garza,autumnsweeney@brown.com,49,Phoenix,Arizona,USA,85006,43.28729515678933,-102.22036999868108,Male,2019-04-06 12:06:15 UTC,Organic
9623,285399.0,11.489999771118164,Complete,2021-03-19 06:47:22 UTC,,2021-03-22,2021-03-26,3100,Luis,Willis,fosterdavid@gmail.com,24,Phoenix,Arizona,USA,85012,43.271815904219785,-102.2184784540643,Male,2019-01-24 18:50:13 UTC,Search
9625,281076.0,19.989999771118164,Complete,2019-03-18 03:08:13 UTC,,2019-03-21,2019-03-28,372,Michael,Kelly,jjackson@yahoo.com,49,Bullhead City,Arizona,USA,86439,45.07936062289003,-104.5934892787585,Male,2020-08-21 08:42:14 UTC,Display
9634,212075.0,25.89999961853028,Complete,2020-10-14 09:26:02 UTC,,2020-10-15,2020-10-19,940,Chelsea,Kirby,jaredharris@kim.net,63,Phoenix,Arizona,USA,85045,43.27977094302861,-102.14093563687476,Female,2018-01-11 13:49:13 UTC,Organic
9638,171440.0,35.0,Complete,2021-04-02 13:57:23 UTC,,2021-04-07,2021-04-13,3335,Christopher,Harrison,crush@yahoo.com,37,Tucson,Arizona,USA,85719,42.229836308078816,-100.97604696341108,Female,2018-10-05 19:27:57 UTC,Organic
9639,138605.0,130.0,Complete,2021-06-26 08:40:05 UTC,,2021-06-28,2021-07-02,3711,Lisa,Murphy,joseph41@miller-larsen.com,59,Bullhead City,Arizona,USA,86442,44.97967691909852,-104.28865568045352,Male,2018-03-10 07:42:35 UTC,Organic
9641,110852.0,8.989999771118164,Complete,2018-07-29 12:55:52 UTC,,2018-08-02,2018-08-05,3774,James,Howell,mark14@miller.com,51,Phoenix,Arizona,USA,85021,43.43534541393429,-101.7340890655734,Male,2018-05-28 07:06:45 UTC,Display
9646,162213.0,44.400001525878906,Complete,2020-08-24 18:37:25 UTC,,2020-08-26,2020-08-30,2234,Melvin,Burton,ryanbass@yahoo.com,54,Phoenix,Arizona,USA,85001,43.69876707674705,-102.33413352215116,Male,2021-04-11 04:58:01 UTC,Display
9647,290303.0,25.059999465942383,Complete,2020-10-07 10:31:12 UTC,,2020-10-08,2020-10-16,4207,Joshua,Pope,kjackson@rice.net,26,Mesa,Arizona,USA,85211,43.443979879960686,-101.81105381240972,Female,2019-02-25 10:12:02 UTC,Organic
9649,360922.0,6.070000171661377,Complete,2020-06-22 16:09:08 UTC,,2020-06-25,2020-06-29,1523,Danielle,Bailey,whamilton@gmail.com,69,Tucson,Arizona,USA,85735,42.473187022104455,-100.99840237387252,Female,2019-08-18 02:18:51 UTC,Organic
9652,326499.0,15.0,Complete,2021-05-16 07:05:48 UTC,,2021-05-18,2021-05-22,2029,Joseph,Carr,jlindsey@gmail.com,22,Tempe,Arizona,USA,85287,43.40580038133818,-101.90836715480624,Female,2020-07-04 00:59:20 UTC,Search
9658,97923.0,52.0,Cancelled,2018-06-29 02:12:05 UTC,,,,240,Robin,Lynch,villanuevaashley@yahoo.com,54,Goodyear,Arizona,USA,85338,43.26926835852982,-102.19126635009252,Female,2018-10-30 13:10:34 UTC,Organic
9661,11230.0,21.0,Complete,2019-10-06 02:58:39 UTC,,2019-10-08,2019-10-12,3875,Julie,Parrish,ihendricks@gmail.com,22,Prescott Valley,Arizona,USA,86314,44.61599216423465,-102.23457546814596,Male,2019-10-16 16:13:57 UTC,Organic
9663,235573.0,29.5,Complete,2018-04-19 21:04:19 UTC,,2018-04-21,2018-04-24,1336,Kathleen,Hayes,ashleygrant@gmail.com,24,Scottsdale,Arizona,USA,85267,43.290785111538455,-102.15729121431966,Female,2018-01-25 15:44:01 UTC,Display
9664,152745.0,25.0,Complete,2020-04-04 15:31:22 UTC,,2020-04-08,2021-03-03,1189,Brenda,Alexander,zachary38@hotmail.com,47,Scottsdale,Arizona,USA,85256,43.53552776834084,-101.83005596101808,Male,2021-03-19 07:26:17 UTC,Display
9675,159753.0,25.0,Complete,2020-08-10 21:47:42 UTC,,2020-08-15,2020-08-22,318,Sara,Wilson,heidimiranda@garcia-flores.net,62,Chandler,Arizona,USA,85246,43.26550783031573,-102.20788516268786,Female,2018-12-03 21:28:18 UTC,Organic
9680,212047.0,25.0,Complete,2020-04-17 19:58:23 UTC,,2020-04-21,2020-04-26,2846,Kenneth,Anderson,hicksveronica@hotmail.com,61,Chandler,Arizona,USA,85246,43.28917093751561,-102.1678724599752,Male,2018-06-05 16:00:56 UTC,Search
9686,125546.0,78.0,Complete,2021-01-20 09:55:53 UTC,,2021-01-22,2021-01-26,1465,James,Hernandez,barrbrittany@murphy-garza.com,53,Chandler,Arizona,USA,85224,43.30231473616857,-101.84786327182532,Male,2020-05-05 07:49:39 UTC,Facebook
9701,211459.0,60.0,Complete,2020-06-07 22:28:07 UTC,,2020-06-09,2020-06-14,1168,Ashley,Lang,kochmary@foster-fisher.com,52,Goodyear,Arizona,USA,85338,43.270455543122544,-102.19337743226866,Male,2021-07-21 17:11:42 UTC,Organic
9707,187041.0,25.0,Complete,2020-05-24 18:56:42 UTC,,2020-05-27,2020-06-02,3156,Vanessa,Mcbride,zjackson@villa.net,57,Gilbert,Arizona,USA,85234,43.34662830211899,-101.76271518517,Female,2020-02-05 15:58:06 UTC,Organic
9708,235790.0,12.25,Complete,2020-12-20 23:29:31 UTC,,2020-12-27,2021-01-03,3978,Cathy,Sanchez,fnunez@cruz-matthews.biz,73,Phoenix,Arizona,USA,85034,43.31095130583354,-102.17174021343642,Female,2020-12-27 08:43:36 UTC,Facebook
9709,103720.0,52.950000762939446,Complete,2020-10-18 19:07:25 UTC,,2020-10-20,2020-10-27,2984,Jean,Hodges,aaron77@fry.biz,22,Tucson,Arizona,USA,85712,42.28285093705843,-100.90300776975836,Male,2021-03-27 21:02:54 UTC,Organic
9710,316854.0,12.649999618530272,Complete,2020-11-14 23:47:35 UTC,,2020-11-18,2020-11-23,2093,William,Allen,sberry@murillo.net,24,Phoenix,Arizona,USA,85044,43.34209796401355,-101.98744783331588,Female,2019-09-14 16:04:54 UTC,Search
9714,174290.0,12.579999923706056,Returned,2021-06-09 15:57:35 UTC,,,,3170,Christine,Martinez,jbean@walters.com,47,Phoenix,Arizona,USA,85067,43.27135919488542,-102.1657593664771,Male,2021-04-19 09:31:57 UTC,Organic
9716,108189.0,72.0,Complete,2019-09-15 04:14:41 UTC,,2019-09-17,2019-09-24,959,Ethan,Smith,maria53@gmail.com,26,Phoenix,Arizona,USA,85033,43.25008996919335,-102.20125196514162,Male,2020-05-27 04:30:30 UTC,Facebook
9722,379601.0,19.989999771118164,Complete,2021-04-13 20:58:13 UTC,,2021-04-14,2021-04-19,4239,David,Contreras,andre46@gmail.com,37,Mesa,Arizona,USA,85216,43.29447577592495,-102.18697614333595,Male,2018-11-29 01:26:41 UTC,Search
9724,246706.0,39.9900016784668,Complete,2019-06-29 04:20:32 UTC,,2019-06-30,2019-07-07,2409,William,Woods,donna91@yahoo.com,22,Phoenix,Arizona,USA,85030,43.30930676861218,-102.15222710456707,Male,2020-09-07 02:28:33 UTC,Search
9725,177656.0,41.9900016784668,Complete,2020-08-31 22:39:50 UTC,,2020-09-03,2020-09-07,3714,Patrick,Smith,john85@gmail.com,49,Mesa,Arizona,USA,85210,43.239156891011866,-101.85231150760384,Female,2020-09-04 10:57:50 UTC,Email
9728,74776.0,60.0,Complete,2019-08-30 03:38:20 UTC,,2019-09-05,2019-09-10,1338,Jocelyn,Travis,lowejonathan@gomez-green.com,49,Tucson,Arizona,USA,85701,42.21873548063954,-100.99975114295454,Female,2020-05-06 23:38:53 UTC,Facebook
9730,308371.0,11.489999771118164,Complete,2018-09-30 15:33:19 UTC,,2018-10-03,2018-10-09,402,Jasmine,Lozano,lisa97@gmail.com,22,Peoria,Arizona,USA,85345,43.33047094575952,-101.76851517271022,Female,2019-08-22 19:33:22 UTC,Search
9732,290027.0,120.0,Complete,2018-08-29 01:28:22 UTC,,2018-09-01,2018-09-08,168,Christina,George,kochmary@foster-fisher.com,46,Goodyear,Arizona,USA,85338,43.27886422577875,-102.19149791363613,Female,2020-12-18 22:56:43 UTC,Display
9736,205077.0,34.9900016784668,Complete,2019-02-28 09:13:30 UTC,,2019-03-02,2019-03-08,2841,Cheryl,Ray,patriciaedwards@yahoo.com,26,Marana,Arizona,USA,85653,42.448268172399125,-101.16086284182836,Male,2019-12-25 11:54:36 UTC,Search
9741,210064.0,38.84000015258789,Complete,2020-04-13 11:46:19 UTC,,2020-04-16,2020-04-20,1261,Joseph,Cruz,vmitchell@gmail.com,47,Phoenix,Arizona,USA,85007,43.24158137685417,-102.19665234050213,Female,2020-10-20 06:10:52 UTC,Organic
9748,254199.0,89.98999786376953,Complete,2020-03-20 18:57:51 UTC,,2020-03-25,2020-03-30,1678,Jenny,Bridges,jesus14@white.net,24,Tucson,Arizona,USA,85713,42.21561281093312,-100.9488809699718,Male,2020-12-22 22:05:41 UTC,Organic
9749,160061.0,75.11000061035155,Complete,2021-03-15 01:22:14 UTC,,2021-03-16,2021-03-21,1527,Harry,West,youngsharon@hotmail.com,67,Glendale,Arizona,USA,85313,43.24436948121871,-102.20256037076182,Female,2019-09-08 15:09:46 UTC,Facebook
9751,189206.0,11.399999618530272,Complete,2020-05-14 14:03:59 UTC,,2019-12-30,2020-01-04,3593,Andrew,Gibson,asanchez@hotmail.com,22,Gilbert,Arizona,USA,85296,43.49665367815332,-101.74714549008348,Female,2020-02-05 13:16:17 UTC,Email
9755,32194.0,6.070000171661377,Complete,2017-07-22 23:02:09 UTC,,2017-07-25,2017-07-29,4197,Brenda,Willis,swilson@todd.com,24,Apache Junction,Arizona,USA,85219,43.37245486372674,-101.25232479841274,Male,2017-09-27 18:42:05 UTC,Facebook
9759,229882.0,25.0,Complete,2020-12-09 03:46:43 UTC,,2020-12-12,2020-12-17,852,Lisa,Moore,aaron92@yahoo.com,44,Surprise,Arizona,USA,85379,43.29373023889082,-102.1941296701274,Male,2021-12-27 17:28:35 UTC,Search
9764,254879.0,25.0,Complete,2019-08-01 19:43:04 UTC,,2019-08-03,2019-08-07,180,Susan,Stewart,fnunez@cruz-matthews.biz,61,Phoenix,Arizona,USA,85040,43.35760266791982,-102.07615462920631,Female,2019-05-11 02:54:43 UTC,Organic
9765,150782.0,44.0,Complete,2018-05-02 05:53:02 UTC,,2018-05-04,2018-05-08,2399,Ethan,Robertson,uyoung@hotmail.com,69,Phoenix,Arizona,USA,85072,43.4229134823983,-102.20809563817964,Female,2018-07-31 14:55:47 UTC,Email
9767,82195.0,12.989999771118164,Complete,2017-10-13 20:33:59 UTC,,2017-10-15,2017-10-20,143,David,Guerrero,bartletttammy@sanchez-pacheco.com,52,Chandler,Arizona,USA,85249,43.27841673553255,-101.74617080498378,Female,2021-08-27 22:20:03 UTC,Search
